year,age,mortality_sex_ratio
1994,56,1.67019
1994,57,1.69976
1994,58,1.74951
1994,59,1.71621
1994,60,1.67161
1994,61,1.72060
1994,62,1.72756
1994,63,1.67757
1994,64,1.75779
1994,65,1.74799
1994,66,1.70782
1994,67,1.77096
1994,68,1.75974
1994,69,1.70809
1994,70,1.74167
1994,71,1.73313
1994,72,1.70112
1994,73,1.78442
1994,74,1.72158
1994,75,1.71317
1994,76,1.71870
1994,77,1.69113
1994,78,1.69287
1994,79,1.67607
1994,80,1.64270
1994,81,1.60796
1994,82,1.57241
1994,83,1.54609
1994,84,1.57497
1994,85,1.48805
1994,86,1.44254
1994,87,1.43064
1994,88,1.40065
1994,89,1.39444
1994,90,1.38326
1994,91,1.30316
1994,92,1.35680
1994,93,1.29567
1994,94,1.26285
1994,95,1.25014
1994,96,1.26264
1994,97,1.28369
1994,98,1.05745
1994,99,1.34671
1994,100,1.11794
1995,0,1.30432
1995,1,0.93111
1995,2,1.19919
1995,3,1.42857
1995,4,1.24806
1995,5,1.12667
1995,6,1.21481
1995,7,1.22807
1995,8,1.40385
1995,9,1.77778
1995,10,1.69725
1995,11,1.19380
1995,12,1.75221
1995,13,1.64828
1995,14,1.51136
1995,15,1.41014
1995,16,1.43243
1995,17,2.34701
1995,18,3.15523
1995,19,3.14695
1995,20,3.40161
1995,21,2.80422
1995,22,2.88396
1995,23,3.07641
1995,24,2.98621
1995,25,2.78193
1995,26,2.41935
1995,27,2.05411
1995,28,2.54813
1995,29,2.64644
1995,30,2.25792
1995,31,2.42670
1995,32,1.89576
1995,33,1.75772
1995,34,1.87200
1995,35,1.69496
1995,36,1.97768
1995,37,1.86839
1995,38,1.62747
1995,39,1.61531
1995,40,1.57038
1995,41,1.60050
1995,42,1.65490
1995,43,1.67422
1995,44,1.35538
1995,45,1.45449
1995,46,1.53908
1995,47,1.45788
1995,48,1.52923
1995,49,1.45385
1995,50,1.50866
1995,51,1.39537
1995,52,1.51498
1995,53,1.58309
1995,54,1.60834
1995,55,1.53708
1995,56,1.64662
1995,57,1.70859
1995,58,1.62287
1995,59,1.67509
1995,60,1.75773
1995,61,1.68330
1995,62,1.72392
1995,63,1.71993
1995,64,1.76229
1995,65,1.65382
1995,66,1.75224
1995,67,1.81690
1995,68,1.69372
1995,69,1.75085
1995,70,1.72731
1995,71,1.72792
1995,72,1.72294
1995,73,1.70989
1995,74,1.70573
1995,75,1.69590
1995,76,1.69447
1995,77,1.69577
1995,78,1.70126
1995,79,1.67498
1995,80,1.61843
1995,81,1.61059
1995,82,1.63469
1995,83,1.58860
1995,84,1.49371
1995,85,1.48009
1995,86,1.48137
1995,87,1.45493
1995,88,1.39682
1995,89,1.37722
1995,90,1.34306
1995,91,1.33919
1995,92,1.36437
1995,93,1.32797
1995,94,1.25364
1995,95,1.31738
1995,96,1.21642
1995,97,1.22353
1995,98,1.21238
1995,99,1.13685
1995,100,1.09643
1996,0,1.27819
1996,1,1.24706
1996,2,1.09818
1996,3,1.43558
1996,4,1.77863
1996,5,1.23214
1996,6,1.08730
1996,7,1.28736
1996,8,1.75641
1996,9,1.24590
1996,10,1.19792
1996,11,1.80460
1996,12,1.53000
1996,13,1.47887
1996,14,1.25500
1996,15,1.43644
1996,16,1.60153
1996,17,2.54647
1996,18,2.75244
1996,19,2.05676
1996,20,2.51360
1996,21,2.70517
1996,22,2.70175
1996,23,2.79934
1996,24,2.94137
1996,25,2.83077
1996,26,2.25000
1996,27,2.32300
1996,28,2.27896
1996,29,2.51741
1996,30,2.25778
1996,31,2.63741
1996,32,1.94891
1996,33,1.87234
1996,34,1.80878
1996,35,1.80896
1996,36,1.55105
1996,37,1.66324
1996,38,1.52735
1996,39,1.79065
1996,40,1.78278
1996,41,1.48691
1996,42,1.50842
1996,43,1.52277
1996,44,1.63860
1996,45,1.64062
1996,46,1.52700
1996,47,1.48695
1996,48,1.50069
1996,49,1.62054
1996,50,1.40788
1996,51,1.40291
1996,52,1.59845
1996,53,1.58575
1996,54,1.67048
1996,55,1.63300
1996,56,1.71084
1996,57,1.56208
1996,58,1.64292
1996,59,1.65015
1996,60,1.70154
1996,61,1.69742
1996,62,1.71280
1996,63,1.81325
1996,64,1.75847
1996,65,1.73470
1996,66,1.76137
1996,67,1.69089
1996,68,1.70735
1996,69,1.68109
1996,70,1.71134
1996,71,1.70971
1996,72,1.70939
1996,73,1.67646
1996,74,1.72196
1996,75,1.71734
1996,76,1.66889
1996,77,1.59399
1996,78,1.60978
1996,79,1.59651
1996,80,1.63790
1996,81,1.57385
1996,82,1.54287
1996,83,1.51084
1996,84,1.48662
1996,85,1.49821
1996,86,1.43105
1996,87,1.43395
1996,88,1.40657
1996,89,1.39542
1996,90,1.34200
1996,91,1.29596
1996,92,1.36435
1996,93,1.34457
1996,94,1.28712
1996,95,1.27642
1996,96,1.27433
1996,97,1.32055
1996,98,1.20685
1996,99,1.28327
1996,100,1.36905
1997,0,1.22163
1997,1,1.35917
1997,2,1.25000
1997,3,1.22905
1997,4,1.40310
1997,5,1.55752
1997,6,1.56701
1997,7,1.07895
1997,8,1.76344
1997,9,1.31532
1997,10,1.23881
1997,11,2.22222
1997,12,1.37313
1997,13,1.29801
1997,14,1.58228
1997,15,1.11261
1997,16,2.05462
1997,17,1.97161
1997,18,2.52532
1997,19,2.99329
1997,20,3.21708
1997,21,3.24430
1997,22,2.99353
1997,23,2.96181
1997,24,2.37736
1997,25,3.00307
1997,26,3.07742
1997,27,2.75896
1997,28,2.69643
1997,29,2.05616
1997,30,2.43003
1997,31,1.93256
1997,32,2.11585
1997,33,2.11602
1997,34,1.97248
1997,35,1.47340
1997,36,1.39896
1997,37,1.52091
1997,38,1.58857
1997,39,1.54555
1997,40,1.57859
1997,41,1.69565
1997,42,1.58266
1997,43,1.55391
1997,44,1.49624
1997,45,1.52638
1997,46,1.49659
1997,47,1.45368
1997,48,1.43845
1997,49,1.54833
1997,50,1.48379
1997,51,1.47374
1997,52,1.49210
1997,53,1.55662
1997,54,1.58803
1997,55,1.59280
1997,56,1.67968
1997,57,1.68486
1997,58,1.64289
1997,59,1.64749
1997,60,1.61047
1997,61,1.62725
1997,62,1.61676
1997,63,1.70830
1997,64,1.73712
1997,65,1.67978
1997,66,1.62945
1997,67,1.72507
1997,68,1.70776
1997,69,1.73573
1997,70,1.68471
1997,71,1.68928
1997,72,1.63899
1997,73,1.63305
1997,74,1.72061
1997,75,1.63807
1997,76,1.65854
1997,77,1.62628
1997,78,1.58680
1997,79,1.60450
1997,80,1.59284
1997,81,1.55741
1997,82,1.51380
1997,83,1.52630
1997,84,1.50149
1997,85,1.48532
1997,86,1.42196
1997,87,1.45208
1997,88,1.38712
1997,89,1.36793
1997,90,1.36409
1997,91,1.32251
1997,92,1.32796
1997,93,1.27993
1997,94,1.26464
1997,95,1.26214
1997,96,1.27034
1997,97,1.26189
1997,98,1.09908
1997,99,1.19703
1997,100,1.10389
1998,0,1.26614
1998,1,1.16552
1998,2,1.11307
1998,3,1.44242
1998,4,1.86869
1998,5,1.50450
1998,6,1.03906
1998,7,1.33036
1998,8,1.60256
1998,9,1.09804
1998,10,1.66667
1998,11,1.40000
1998,12,0.96894
1998,13,1.55085
1998,14,2.01786
1998,15,1.54348
1998,16,1.40468
1998,17,1.77459
1998,18,2.48515
1998,19,3.13406
1998,20,2.48860
1998,21,2.21365
1998,22,2.43526
1998,23,3.19286
1998,24,3.06463
1998,25,2.19747
1998,26,3.03607
1998,27,2.70588
1998,28,2.66933
1998,29,2.55330
1998,30,2.13115
1998,31,2.08696
1998,32,2.72235
1998,33,2.04496
1998,34,1.97993
1998,35,1.99182
1998,36,1.79718
1998,37,1.76368
1998,38,1.58265
1998,39,1.61413
1998,40,1.53379
1998,41,1.52649
1998,42,1.60547
1998,43,1.60493
1998,44,1.48409
1998,45,1.55633
1998,46,1.55149
1998,47,1.64158
1998,48,1.54330
1998,49,1.41872
1998,50,1.37323
1998,51,1.45679
1998,52,1.55774
1998,53,1.59189
1998,54,1.54238
1998,55,1.58907
1998,56,1.68265
1998,57,1.60415
1998,58,1.69259
1998,59,1.61672
1998,60,1.61035
1998,61,1.69370
1998,62,1.66808
1998,63,1.72970
1998,64,1.72087
1998,65,1.73786
1998,66,1.71285
1998,67,1.67737
1998,68,1.70138
1998,69,1.64164
1998,70,1.69261
1998,71,1.64818
1998,72,1.62557
1998,73,1.64867
1998,74,1.66680
1998,75,1.67376
1998,76,1.62653
1998,77,1.61091
1998,78,1.60823
1998,79,1.59999
1998,80,1.58507
1998,81,1.54408
1998,82,1.50769
1998,83,1.52207
1998,84,1.48156
1998,85,1.50593
1998,86,1.42837
1998,87,1.41192
1998,88,1.37005
1998,89,1.36029
1998,90,1.36917
1998,91,1.32711
1998,92,1.29939
1998,93,1.26269
1998,94,1.22899
1998,95,1.23837
1998,96,1.20669
1998,97,1.17426
1998,98,1.20508
1998,99,1.12982
1998,100,1.05754
1999,0,1.27644
1999,1,1.36788
1999,2,1.15942
1999,3,1.04523
1999,4,1.79208
1999,5,0.85484
1999,6,1.12821
1999,7,1.61628
1999,8,1.14151
1999,9,1.70667
1999,10,0.81250
1999,11,0.91241
1999,12,1.56364
1999,13,1.25197
1999,14,1.65693
1999,15,1.32370
1999,16,2.10363
1999,17,2.17483
1999,18,2.64261
1999,19,2.72569
1999,20,2.61409
1999,21,2.69024
1999,22,2.37830
1999,23,3.29057
1999,24,2.55814
1999,25,3.21642
1999,26,2.49429
1999,27,3.00932
1999,28,2.07014
1999,29,2.61008
1999,30,2.36170
1999,31,2.31382
1999,32,2.14885
1999,33,1.98043
1999,34,2.06934
1999,35,1.86943
1999,36,1.62166
1999,37,1.69831
1999,38,1.77591
1999,39,1.66091
1999,40,1.63469
1999,41,1.58885
1999,42,1.45574
1999,43,1.41119
1999,44,1.45343
1999,45,1.50268
1999,46,1.64101
1999,47,1.49754
1999,48,1.39025
1999,49,1.46289
1999,50,1.43638
1999,51,1.51928
1999,52,1.52110
1999,53,1.68806
1999,54,1.58478
1999,55,1.62007
1999,56,1.63072
1999,57,1.71183
1999,58,1.65081
1999,59,1.59485
1999,60,1.60476
1999,61,1.62155
1999,62,1.64844
1999,63,1.64154
1999,64,1.64820
1999,65,1.70112
1999,66,1.72972
1999,67,1.69549
1999,68,1.71890
1999,69,1.71617
1999,70,1.66718
1999,71,1.69475
1999,72,1.66102
1999,73,1.64864
1999,74,1.58435
1999,75,1.63985
1999,76,1.58226
1999,77,1.62839
1999,78,1.56408
1999,79,1.59811
1999,80,1.51611
1999,81,1.53513
1999,82,1.53012
1999,83,1.51568
1999,84,1.50214
1999,85,1.42756
1999,86,1.41011
1999,87,1.38657
1999,88,1.40474
1999,89,1.35216
1999,90,1.34410
1999,91,1.27734
1999,92,1.25318
1999,93,1.24503
1999,94,1.24277
1999,95,1.28282
1999,96,1.18899
1999,97,1.22884
1999,98,1.23472
1999,99,1.28379
1999,100,1.11557
2000,0,1.20544
2000,1,1.47039
2000,2,1.68485
2000,3,1.02339
2000,4,0.87261
2000,5,1.00000
2000,6,2.07143
2000,7,1.34831
2000,8,1.14851
2000,9,1.19149
2000,10,1.36538
2000,11,1.23423
2000,12,1.55752
2000,13,1.85227
2000,14,1.61290
2000,15,1.74453
2000,16,1.44017
2000,17,2.53425
2000,18,2.22807
2000,19,2.72483
2000,20,2.58419
2000,21,2.64068
2000,22,2.57705
2000,23,2.54062
2000,24,2.72517
2000,25,2.37569
2000,26,2.24855
2000,27,2.75072
2000,28,2.62291
2000,29,2.84865
2000,30,2.09978
2000,31,2.16279
2000,32,2.40523
2000,33,1.82963
2000,34,1.80000
2000,35,1.74601
2000,36,1.72739
2000,37,1.95839
2000,38,1.58188
2000,39,1.69641
2000,40,1.55472
2000,41,1.56667
2000,42,1.44179
2000,43,1.34920
2000,44,1.50136
2000,45,1.47598
2000,46,1.36925
2000,47,1.50049
2000,48,1.57382
2000,49,1.63883
2000,50,1.59526
2000,51,1.52599
2000,52,1.39499
2000,53,1.50509
2000,54,1.40706
2000,55,1.49916
2000,56,1.60542
2000,57,1.55678
2000,58,1.57070
2000,59,1.61450
2000,60,1.62723
2000,61,1.72414
2000,62,1.68362
2000,63,1.73828
2000,64,1.58106
2000,65,1.69413
2000,66,1.64379
2000,67,1.69814
2000,68,1.69624
2000,69,1.66263
2000,70,1.65935
2000,71,1.63286
2000,72,1.67774
2000,73,1.70826
2000,74,1.65549
2000,75,1.62260
2000,76,1.59063
2000,77,1.57327
2000,78,1.63404
2000,79,1.57050
2000,80,1.55946
2000,81,1.54097
2000,82,1.51477
2000,83,1.48320
2000,84,1.48117
2000,85,1.43301
2000,86,1.43225
2000,87,1.40641
2000,88,1.36842
2000,89,1.33924
2000,90,1.35996
2000,91,1.29946
2000,92,1.31404
2000,93,1.28522
2000,94,1.27443
2000,95,1.24100
2000,96,1.24020
2000,97,1.27650
2000,98,1.26972
2000,99,1.15527
2000,100,1.26577
2001,0,1.20584
2001,1,1.19663
2001,2,1.24752
2001,3,0.87374
2001,4,1.11029
2001,5,0.95420
2001,6,1.13158
2001,7,1.18627
2001,8,0.73333
2001,9,0.73267
2001,10,1.80882
2001,11,0.93103
2001,12,1.50538
2001,13,1.72727
2001,14,1.65068
2001,15,1.38636
2001,16,1.61435
2001,17,2.14683
2001,18,2.72598
2001,19,2.94007
2001,20,2.93657
2001,21,2.57460
2001,22,2.54153
2001,23,2.20475
2001,24,3.48276
2001,25,2.82288
2001,26,2.15119
2001,27,2.38483
2001,28,2.49538
2001,29,2.57447
2001,30,2.47123
2001,31,2.16529
2001,32,1.98438
2001,33,2.39271
2001,34,2.08062
2001,35,1.57939
2001,36,1.78550
2001,37,1.73932
2001,38,1.76419
2001,39,1.84941
2001,40,1.81230
2001,41,1.56215
2001,42,1.61888
2001,43,1.37099
2001,44,1.47926
2001,45,1.49686
2001,46,1.54348
2001,47,1.60557
2001,48,1.52958
2001,49,1.54324
2001,50,1.42225
2001,51,1.51124
2001,52,1.54818
2001,53,1.53625
2001,54,1.45997
2001,55,1.50751
2001,56,1.56913
2001,57,1.56561
2001,58,1.65114
2001,59,1.62301
2001,60,1.62103
2001,61,1.57398
2001,62,1.69176
2001,63,1.57611
2001,64,1.64225
2001,65,1.62279
2001,66,1.69696
2001,67,1.69207
2001,68,1.63980
2001,69,1.68297
2001,70,1.64208
2001,71,1.64194
2001,72,1.62698
2001,73,1.58354
2001,74,1.62556
2001,75,1.61714
2001,76,1.59973
2001,77,1.59176
2001,78,1.59164
2001,79,1.56458
2001,80,1.55340
2001,81,1.48986
2001,82,1.48731
2001,83,1.50343
2001,84,1.43151
2001,85,1.47821
2001,86,1.42774
2001,87,1.35586
2001,88,1.40049
2001,89,1.34911
2001,90,1.34590
2001,91,1.29283
2001,92,1.34100
2001,93,1.23811
2001,94,1.27176
2001,95,1.21318
2001,96,1.17788
2001,97,1.33113
2001,98,1.18850
2001,99,1.22054
2001,100,1.12167
2002,0,1.31416
2002,1,1.26496
2002,2,1.55814
2002,3,1.15966
2002,4,1.07237
2002,5,1.11504
2002,6,1.05357
2002,7,1.16327
2002,8,1.08696
2002,9,1.54217
2002,10,0.75000
2002,11,2.01316
2002,12,1.18692
2002,13,2.08081
2002,14,1.38065
2002,15,2.04800
2002,16,1.59740
2002,17,1.86194
2002,18,2.55926
2002,19,2.17647
2002,20,3.30556
2002,21,2.44727
2002,22,3.52227
2002,23,2.90494
2002,24,2.36333
2002,25,2.54790
2002,26,2.39319
2002,27,2.64873
2002,28,2.58944
2002,29,2.50413
2002,30,2.47561
2002,31,1.87129
2002,32,2.14053
2002,33,1.80844
2002,34,1.75614
2002,35,1.85077
2002,36,1.85429
2002,37,1.95218
2002,38,1.48815
2002,39,1.60613
2002,40,1.75433
2002,41,1.78381
2002,42,1.55146
2002,43,1.62680
2002,44,1.44467
2002,45,1.60149
2002,46,1.43830
2002,47,1.58147
2002,48,1.42864
2002,49,1.57312
2002,50,1.57205
2002,51,1.55469
2002,52,1.49802
2002,53,1.51996
2002,54,1.45615
2002,55,1.54254
2002,56,1.51200
2002,57,1.54734
2002,58,1.66654
2002,59,1.64423
2002,60,1.63966
2002,61,1.59236
2002,62,1.63276
2002,63,1.64776
2002,64,1.63997
2002,65,1.71642
2002,66,1.58106
2002,67,1.64585
2002,68,1.63919
2002,69,1.69913
2002,70,1.66434
2002,71,1.62826
2002,72,1.59841
2002,73,1.56893
2002,74,1.62105
2002,75,1.56208
2002,76,1.57502
2002,77,1.57545
2002,78,1.51243
2002,79,1.56872
2002,80,1.51803
2002,81,1.53414
2002,82,1.47492
2002,83,1.46514
2002,84,1.42610
2002,85,1.39997
2002,86,1.40589
2002,87,1.36601
2002,88,1.35674
2002,89,1.35027
2002,90,1.29861
2002,91,1.28235
2002,92,1.26464
2002,93,1.24651
2002,94,1.25506
2002,95,1.29360
2002,96,1.24064
2002,97,1.23911
2002,98,1.25406
2002,99,1.21741
2002,100,1.23241
2003,0,1.14633
2003,1,0.96883
2003,2,1.00800
2003,3,1.27976
2003,4,0.97403
2003,5,0.91111
2003,6,1.10619
2003,7,1.19178
2003,8,1.39241
2003,9,1.44578
2003,10,0.98901
2003,11,1.18557
2003,12,0.97315
2003,13,1.47115
2003,14,1.43182
2003,15,1.82734
2003,16,1.69519
2003,17,2.43069
2003,18,2.87967
2003,19,1.93528
2003,20,2.83273
2003,21,2.60618
2003,22,2.59011
2003,23,2.60396
2003,24,2.68015
2003,25,3.09091
2003,26,2.44179
2003,27,2.19218
2003,28,2.18394
2003,29,1.84802
2003,30,1.63911
2003,31,2.22274
2003,32,2.29158
2003,33,2.27368
2003,34,1.64465
2003,35,1.89968
2003,36,1.76710
2003,37,1.93263
2003,38,1.56835
2003,39,1.75151
2003,40,1.62066
2003,41,1.57115
2003,42,1.72262
2003,43,1.64626
2003,44,1.39815
2003,45,1.49402
2003,46,1.52981
2003,47,1.45869
2003,48,1.51580
2003,49,1.51736
2003,50,1.52460
2003,51,1.51680
2003,52,1.52461
2003,53,1.50618
2003,54,1.56205
2003,55,1.54168
2003,56,1.53611
2003,57,1.74667
2003,58,1.53527
2003,59,1.52931
2003,60,1.60965
2003,61,1.62841
2003,62,1.71170
2003,63,1.67587
2003,64,1.65214
2003,65,1.56453
2003,66,1.67117
2003,67,1.65265
2003,68,1.67314
2003,69,1.61748
2003,70,1.60684
2003,71,1.65065
2003,72,1.56642
2003,73,1.57878
2003,74,1.57810
2003,75,1.53473
2003,76,1.54077
2003,77,1.52088
2003,78,1.49017
2003,79,1.52056
2003,80,1.48509
2003,81,1.50213
2003,82,1.45928
2003,83,1.45718
2003,84,1.37648
2003,85,1.43134
2003,86,1.34927
2003,87,1.33474
2003,88,1.31492
2003,89,1.31560
2003,90,1.31749
2003,91,1.29719
2003,92,1.29983
2003,93,1.26831
2003,94,1.16947
2003,95,1.26275
2003,96,1.17027
2003,97,1.13699
2003,98,1.07454
2003,99,1.13934
2003,100,1.23971
2004,0,1.19311
2004,1,1.19828
2004,2,1.11475
2004,3,1.50000
2004,4,0.97521
2004,5,0.98901
2004,6,1.06250
2004,7,1.01031
2004,8,1.59091
2004,9,1.80357
2004,10,1.65060
2004,11,1.41791
2004,12,1.42202
2004,13,1.40171
2004,14,1.61818
2004,15,1.80137
2004,16,1.36744
2004,17,2.26027
2004,18,2.38115
2004,19,2.03051
2004,20,2.69469
2004,21,2.39925
2004,22,2.54770
2004,23,2.26032
2004,24,2.68504
2004,25,2.25373
2004,26,1.99187
2004,27,2.11485
2004,28,2.18211
2004,29,2.15000
2004,30,2.30273
2004,31,2.03571
2004,32,2.12134
2004,33,2.02066
2004,34,1.93161
2004,35,1.97540
2004,36,1.94322
2004,37,1.73803
2004,38,1.49883
2004,39,1.60793
2004,40,1.72912
2004,41,1.61277
2004,42,1.50825
2004,43,1.64223
2004,44,1.57709
2004,45,1.43982
2004,46,1.41304
2004,47,1.41311
2004,48,1.50635
2004,49,1.59744
2004,50,1.44778
2004,51,1.51577
2004,52,1.76519
2004,53,1.52192
2004,54,1.61815
2004,55,1.55171
2004,56,1.48573
2004,57,1.55044
2004,58,1.52203
2004,59,1.54876
2004,60,1.54967
2004,61,1.66745
2004,62,1.70210
2004,63,1.55532
2004,64,1.65786
2004,65,1.69450
2004,66,1.63346
2004,67,1.65025
2004,68,1.57289
2004,69,1.63391
2004,70,1.66844
2004,71,1.61675
2004,72,1.61768
2004,73,1.57096
2004,74,1.52502
2004,75,1.55559
2004,76,1.51963
2004,77,1.53520
2004,78,1.52724
2004,79,1.55266
2004,80,1.51069
2004,81,1.45915
2004,82,1.47052
2004,83,1.46252
2004,84,1.47284
2004,85,1.36576
2004,86,1.40204
2004,87,1.38336
2004,88,1.33695
2004,89,1.30179
2004,90,1.30775
2004,91,1.31231
2004,92,1.26312
2004,93,1.27891
2004,94,1.21335
2004,95,1.24862
2004,96,1.21134
2004,97,1.18908
2004,98,1.21875
2004,99,1.19201
2004,100,1.18501
2005,0,1.28134
2005,1,1.06371
2005,2,1.35220
2005,3,1.23404
2005,4,1.78873
2005,5,1.50000
2005,6,1.25532
2005,7,1.05435
2005,8,1.13235
2005,9,0.89362
2005,10,1.36111
2005,11,1.75949
2005,12,1.20870
2005,13,1.18254
2005,14,1.35878
2005,15,1.40769
2005,16,1.52551
2005,17,1.86179
2005,18,2.49402
2005,19,2.20992
2005,20,2.20748
2005,21,2.34866
2005,22,2.61538
2005,23,2.78682
2005,24,2.18315
2005,25,2.49259
2005,26,2.25649
2005,27,2.05588
2005,28,1.91429
2005,29,2.10106
2005,30,2.18156
2005,31,1.89223
2005,32,2.14286
2005,33,2.03380
2005,34,1.80000
2005,35,2.04963
2005,36,1.99021
2005,37,1.84605
2005,38,1.73810
2005,39,1.70128
2005,40,1.64945
2005,41,1.70431
2005,42,1.55789
2005,43,1.57823
2005,44,1.40694
2005,45,1.68458
2005,46,1.58986
2005,47,1.50136
2005,48,1.46059
2005,49,1.41743
2005,50,1.48808
2005,51,1.59847
2005,52,1.46481
2005,53,1.50465
2005,54,1.45036
2005,55,1.53631
2005,56,1.46403
2005,57,1.47584
2005,58,1.52671
2005,59,1.56770
2005,60,1.71796
2005,61,1.56211
2005,62,1.62128
2005,63,1.66788
2005,64,1.59602
2005,65,1.60443
2005,66,1.50393
2005,67,1.58121
2005,68,1.62190
2005,69,1.56397
2005,70,1.59542
2005,71,1.68303
2005,72,1.56257
2005,73,1.60346
2005,74,1.58645
2005,75,1.48468
2005,76,1.52708
2005,77,1.53390
2005,78,1.47642
2005,79,1.46502
2005,80,1.47054
2005,81,1.46390
2005,82,1.42599
2005,83,1.40429
2005,84,1.42100
2005,85,1.37951
2005,86,1.40299
2005,87,1.36983
2005,88,1.32631
2005,89,1.32831
2005,90,1.35026
2005,91,1.31748
2005,92,1.27017
2005,93,1.23620
2005,94,1.19257
2005,95,1.21326
2005,96,1.23587
2005,97,1.23650
2005,98,1.24760
2005,99,1.11291
2005,100,1.23002
2006,0,1.18087
2006,1,1.02273
2006,2,1.09223
2006,3,1.04054
2006,4,1.03226
2006,5,1.20000
2006,6,0.89320
2006,7,1.36765
2006,8,1.11404
2006,9,2.81633
2006,10,1.73611
2006,11,1.45161
2006,12,1.31915
2006,13,1.42520
2006,14,1.52846
2006,15,1.34568
2006,16,1.97814
2006,17,2.20565
2006,18,2.27376
2006,19,2.58039
2006,20,2.72332
2006,21,2.70213
2006,22,2.93625
2006,23,2.80992
2006,24,2.43066
2006,25,2.60959
2006,26,1.99427
2006,27,2.64821
2006,28,1.85340
2006,29,2.53754
2006,30,2.28021
2006,31,2.52186
2006,32,2.74935
2006,33,1.97647
2006,34,2.04864
2006,35,2.02269
2006,36,1.88485
2006,37,1.81974
2006,38,1.80081
2006,39,1.61802
2006,40,1.61749
2006,41,1.71923
2006,42,1.62636
2006,43,1.53704
2006,44,1.56623
2006,45,1.50296
2006,46,1.63423
2006,47,1.52974
2006,48,1.43889
2006,49,1.53818
2006,50,1.43490
2006,51,1.61018
2006,52,1.47841
2006,53,1.58902
2006,54,1.59485
2006,55,1.57925
2006,56,1.53343
2006,57,1.61656
2006,58,1.59330
2006,59,1.46806
2006,60,1.64348
2006,61,1.59533
2006,62,1.58292
2006,63,1.61088
2006,64,1.60124
2006,65,1.64758
2006,66,1.61567
2006,67,1.59937
2006,68,1.55489
2006,69,1.62723
2006,70,1.57909
2006,71,1.58752
2006,72,1.59308
2006,73,1.54112
2006,74,1.51362
2006,75,1.52076
2006,76,1.53867
2006,77,1.50590
2006,78,1.47835
2006,79,1.47213
2006,80,1.48994
2006,81,1.43045
2006,82,1.48020
2006,83,1.43604
2006,84,1.40373
2006,85,1.39577
2006,86,1.41334
2006,87,1.33718
2006,88,1.30800
2006,89,1.34180
2006,90,1.32997
2006,91,1.32714
2006,92,1.30355
2006,93,1.27665
2006,94,1.25512
2006,95,1.20992
2006,96,1.20189
2006,97,1.24933
2006,98,1.17693
2006,99,1.10779
2006,100,1.17995
2007,0,1.23603
2007,1,1.36039
2007,2,1.58791
2007,3,1.09375
2007,4,1.48515
2007,5,1.30108
2007,6,1.30769
2007,7,1.14458
2007,8,2.06557
2007,9,1.54167
2007,10,0.47967
2007,11,1.13542
2007,12,1.00000
2007,13,1.55046
2007,14,1.46212
2007,15,2.14400
2007,16,1.70053
2007,17,1.97942
2007,18,2.18145
2007,19,2.65939
2007,20,3.03286
2007,21,2.53791
2007,22,2.68033
2007,23,2.90000
2007,24,2.38014
2007,25,2.93305
2007,26,2.49505
2007,27,2.87302
2007,28,2.54232
2007,29,1.97927
2007,30,2.28756
2007,31,2.56011
2007,32,2.26022
2007,33,2.15244
2007,34,1.88792
2007,35,1.97659
2007,36,2.15206
2007,37,1.82336
2007,38,1.70972
2007,39,1.72632
2007,40,1.54400
2007,41,1.50960
2007,42,1.72460
2007,43,1.51245
2007,44,1.58946
2007,45,1.46939
2007,46,1.54362
2007,47,1.44949
2007,48,1.38842
2007,49,1.57016
2007,50,1.39479
2007,51,1.48805
2007,52,1.56954
2007,53,1.55651
2007,54,1.50492
2007,55,1.55930
2007,56,1.59975
2007,57,1.48863
2007,58,1.61625
2007,59,1.58323
2007,60,1.48413
2007,61,1.52238
2007,62,1.67835
2007,63,1.50577
2007,64,1.60059
2007,65,1.68843
2007,66,1.60795
2007,67,1.57868
2007,68,1.66864
2007,69,1.56882
2007,70,1.48474
2007,71,1.54095
2007,72,1.56450
2007,73,1.50754
2007,74,1.51717
2007,75,1.55033
2007,76,1.51521
2007,77,1.48461
2007,78,1.49332
2007,79,1.43761
2007,80,1.42364
2007,81,1.44109
2007,82,1.43605
2007,83,1.40336
2007,84,1.39076
2007,85,1.36261
2007,86,1.35654
2007,87,1.36491
2007,88,1.33438
2007,89,1.33192
2007,90,1.36041
2007,91,1.27552
2007,92,1.25504
2007,93,1.24058
2007,94,1.17507
2007,95,1.23349
2007,96,1.18649
2007,97,1.27277
2007,98,1.28519
2007,99,1.22839
2007,100,1.14423
2008,0,1.26266
2008,1,1.08511
2008,2,0.89756
2008,3,1.00592
2008,4,0.95620
2008,5,1.51546
2008,6,1.09783
2008,7,1.37662
2008,8,1.36471
2008,9,0.99020
2008,10,1.58333
2008,11,1.04651
2008,12,1.18182
2008,13,1.06364
2008,14,1.70238
2008,15,1.40411
2008,16,2.50370
2008,17,2.34653
2008,18,2.10811
2008,19,2.21429
2008,20,3.07113
2008,21,2.37548
2008,22,2.68127
2008,23,2.85020
2008,24,2.74016
2008,25,2.41667
2008,26,2.41433
2008,27,2.50853
2008,28,2.51887
2008,29,2.08579
2008,30,2.14433
2008,31,2.18160
2008,32,1.75456
2008,33,1.92072
2008,34,1.97462
2008,35,2.32624
2008,36,2.11484
2008,37,1.74538
2008,38,1.86584
2008,39,1.64311
